YEAR,MO,DY,PRECTOTCORR,TS,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA
1992,7,11,6.85,24.23,-999,-999,-999
1992,7,12,6.82,23.71,-999,-999,-999
1992,7,13,8.5,24.73,-999,-999,-999
1992,7,14,3.65,24.63,-999,-999,-999
1992,7,15,0,24.73,-999,-999,-999
1992,7,16,0.01,24.1,-999,-999,-999
1992,7,17,0,23.99,-999,-999,-999
1992,7,18,0,24.01,-999,-999,-999
1992,7,19,0,24.78,-999,-999,-999
1992,7,20,1.41,24.77,-999,-999,-999
1992,7,21,0.04,24.63,-999,-999,-999
1992,7,22,0,24.66,-999,-999,-999
1992,7,23,0,24.66,-999,-999,-999
1992,7,24,2.65,24.33,-999,-999,-999
1992,7,25,0.13,23.84,-999,-999,-999
1992,7,26,0,24.48,-999,-999,-999
1992,7,27,0,24.72,-999,-999,-999
1992,7,28,0,25.1,-999,-999,-999
1992,7,29,0,25.15,-999,-999,-999
1992,7,30,0,24.61,-999,-999,-999
1992,7,31,0.09,23.87,-999,-999,-999
1992,8,1,0.01,24.33,-999,-999,-999
1992,8,2,0.32,25,-999,-999,-999
1992,8,3,0.1,25.33,-999,-999,-999
1992,8,4,26.65,24.63,-999,-999,-999
1992,8,5,1.71,25.05,-999,-999,-999
1992,8,6,0.04,25.37,-999,-999,-999
1992,8,7,0,24.44,-999,-999,-999
1992,8,8,0,24.53,-999,-999,-999
1992,8,9,1.57,24.25,-999,-999,-999
1992,8,10,0.34,24.39,-999,-999,-999
1992,8,11,0,23.95,-999,-999,-999
1992,8,12,0,23.9,-999,-999,-999
1992,8,13,0,24.68,-999,-999,-999
1992,8,14,10.74,25.15,-999,-999,-999
1992,8,15,4.32,24.89,-999,-999,-999
1992,8,16,0.03,24.15,-999,-999,-999
1992,8,17,0.06,23.94,-999,-999,-999
1992,8,18,0.03,24.33,-999,-999,-999
1992,8,19,3.23,24.28,-999,-999,-999
1992,8,20,3.54,24.29,-999,-999,-999
1992,8,21,3.35,24.64,-999,-999,-999
1992,8,22,47.32,24.19,-999,-999,-999
1992,8,23,6,23.62,-999,-999,-999
1992,8,24,8.71,24.39,-999,-999,-999
1992,8,25,13.82,23.74,-999,-999,-999
1992,8,26,10.45,23.25,-999,-999,-999
1992,8,27,0.89,23.8,-999,-999,-999
1992,8,28,24.9,24.14,-999,-999,-999
1992,8,29,4.55,23.48,-999,-999,-999
1992,8,30,7.83,24.65,-999,-999,-999
1992,8,31,1.31,24.93,-999,-999,-999
1992,9,1,0.79,25.22,-999,-999,-999
1992,9,2,9.39,25.38,-999,-999,-999
1992,9,3,13.54,24.3,-999,-999,-999
1992,9,4,3.5,23.65,-999,-999,-999
1992,9,5,10.65,24.09,-999,-999,-999
1992,9,6,2.9,24.41,-999,-999,-999
1992,9,7,2.44,24.63,-999,-999,-999
1992,9,8,0.79,24.64,-999,-999,-999
1992,9,9,1.03,25.08,-999,-999,-999
1992,9,10,0.23,25.82,-999,-999,-999
1992,9,11,6.7,25.31,-999,-999,-999
1992,9,12,8.7,25.36,-999,-999,-999
1992,9,13,5.14,25.48,-999,-999,-999
1992,9,14,0.1,24.65,-999,-999,-999
1992,9,15,0.59,24.98,-999,-999,-999
1992,9,16,0.6,24.4,-999,-999,-999
1992,9,17,21.85,25.19,-999,-999,-999
1992,9,18,3.59,24.95,-999,-999,-999
1992,9,19,1.03,25.25,-999,-999,-999
1992,9,20,3.73,25.39,-999,-999,-999
1992,9,21,11.03,25.32,-999,-999,-999
1992,9,22,0.64,24.61,-999,-999,-999
1992,9,23,0.05,24.89,-999,-999,-999
1992,9,24,0.91,24.98,-999,-999,-999
1992,9,25,8.85,25.48,-999,-999,-999
1992,9,26,31.42,25.65,-999,-999,-999
1992,9,27,6.7,25.98,-999,-999,-999
1992,9,28,0.09,25.55,-999,-999,-999
1992,9,29,1.39,26,-999,-999,-999
1992,9,30,2.54,26.14,-999,-999,-999
1992,10,1,4.34,24.26,-999,-999,-999
1992,10,2,18.18,23.9,-999,-999,-999
1992,10,3,12.12,23.13,-999,-999,-999
1992,10,4,8.29,24.98,-999,-999,-999
1992,10,5,15.01,25.61,-999,-999,-999
1992,10,6,3.67,25.87,-999,-999,-999
1992,10,7,9.63,25.65,-999,-999,-999
1992,10,8,14.89,24.19,-999,-999,-999
1992,10,9,7.12,24.48,-999,-999,-999
1992,10,10,10.52,24.16,-999,-999,-999
1992,10,11,4.87,25.29,-999,-999,-999
1992,10,12,10,24.86,-999,-999,-999
1992,10,13,9.05,25.73,-999,-999,-999
1992,10,14,7.94,25.87,-999,-999,-999
1992,10,15,21.18,24.27,-999,-999,-999
1992,10,16,6.79,25.62,-999,-999,-999
1992,10,17,6.75,25.73,-999,-999,-999
1992,10,18,5.2,24.79,-999,-999,-999
1992,10,19,8.06,25.14,-999,-999,-999
1992,10,20,11.17,24.44,-999,-999,-999
1992,10,21,6.26,25.79,-999,-999,-999
1992,10,22,1.07,26.53,-999,-999,-999
1992,10,23,0.04,26.62,-999,-999,-999
1992,10,24,0.04,26.11,-999,-999,-999
1992,10,25,0,26.06,-999,-999,-999
1992,10,26,5.24,25.53,-999,-999,-999
1992,10,27,2.33,24.9,-999,-999,-999
1992,10,28,3.13,24.4,-999,-999,-999
1992,10,29,4.84,24.59,-999,-999,-999
1992,10,30,6.89,24.42,-999,-999,-999
1992,10,31,1.75,23.89,-999,-999,-999
1992,11,1,10.1,24.01,-999,-999,-999
1992,11,2,7.33,23.93,-999,-999,-999
1992,11,3,0.58,24.58,-999,-999,-999
1992,11,4,16.14,24.5,-999,-999,-999
1992,11,5,3.92,24.83,-999,-999,-999
1992,11,6,0.03,25.16,-999,-999,-999
1992,11,7,10.71,24.58,-999,-999,-999
1992,11,8,10.67,24.43,-999,-999,-999
1992,11,9,10.11,24.15,-999,-999,-999
1992,11,10,9.89,23.75,-999,-999,-999
1992,11,11,3.55,25.65,-999,-999,-999
1992,11,12,6.48,25.84,-999,-999,-999
1992,11,13,0.86,25.38,-999,-999,-999
1992,11,14,1.09,26.19,-999,-999,-999
1992,11,15,1.27,26.67,-999,-999,-999
1992,11,16,7.52,26.23,-999,-999,-999
1992,11,17,14.11,24.64,-999,-999,-999
1992,11,18,10.46,24.8,-999,-999,-999
1992,11,19,4.67,25.29,-999,-999,-999
1992,11,20,2.42,25.25,-999,-999,-999
1992,11,21,5.15,24.82,-999,-999,-999
1992,11,22,6.47,25.98,-999,-999,-999
1992,11,23,4.29,23.9,-999,-999,-999
1992,11,24,2.74,24.4,-999,-999,-999
1992,11,25,8.94,23.86,-999,-999,-999
1992,11,26,10.29,24.04,-999,-999,-999
1992,11,27,2.76,23.27,-999,-999,-999
1992,11,28,8.94,25.77,-999,-999,-999
1992,11,29,1.5,24.94,-999,-999,-999
1992,11,30,7.05,24.86,-999,-999,-999
1992,12,1,51.16,23.85,-999,-999,-999
1992,12,2,40.22,24.15,-999,-999,-999
1992,12,3,10.46,23.76,-999,-999,-999
1992,12,4,7.44,24.29,-999,-999,-999
1992,12,5,9.94,23.72,-999,-999,-999
1992,12,6,0.18,24.54,-999,-999,-999
1992,12,7,1.46,24.47,-999,-999,-999
1992,12,8,1.22,24.01,-999,-999,-999
1992,12,9,15.27,22.24,-999,-999,-999
1992,12,10,10.4,24.37,-999,-999,-999
1992,12,11,14.06,24.12,-999,-999,-999
1992,12,12,25.69,24.06,-999,-999,-999
1992,12,13,16.95,23.35,-999,-999,-999
1992,12,14,21.25,24.12,-999,-999,-999
1992,12,15,9.83,25.15,-999,-999,-999
1992,12,16,9.08,23.4,-999,-999,-999
1992,12,17,2.09,23.94,-999,-999,-999
1992,12,18,3.87,24.81,-999,-999,-999
1992,12,19,20.74,24.19,-999,-999,-999
1992,12,20,3.3,24.15,-999,-999,-999
1992,12,21,8.76,24.99,-999,-999,-999
1992,12,22,1.38,24.94,-999,-999,-999
1992,12,23,0,24.77,-999,-999,-999
1992,12,24,2.76,24.44,-999,-999,-999
1992,12,25,1.3,25.55,-999,-999,-999
1992,12,26,5.58,24.88,-999,-999,-999
1992,12,27,7.29,25.62,-999,-999,-999
1992,12,28,5.88,25.17,-999,-999,-999
1992,12,29,2.69,24.42,-999,-999,-999
1992,12,30,2.06,24.58,-999,-999,-999
1992,12,31,5.18,24.98,-999,-999,-999
1993,1,1,9.65,24.06,-999,-999,-999
1993,1,2,0.66,24.56,-999,-999,-999
1993,1,3,5.86,23.81,-999,-999,-999
1993,1,4,3.45,25.32,-999,-999,-999
1993,1,5,12.98,24.44,-999,-999,-999
1993,1,6,12.67,24.14,-999,-999,-999
1993,1,7,12.36,23.72,-999,-999,-999
1993,1,8,6.41,24.42,-999,-999,-999
1993,1,9,25.38,24.61,-999,-999,-999
1993,1,10,11.8,24.8,-999,-999,-999
1993,1,11,3.07,25.06,-999,-999,-999
1993,1,12,23.16,24.78,-999,-999,-999
1993,1,13,9.45,24.5,-999,-999,-999
1993,1,14,0.19,25.3,-999,-999,-999
1993,1,15,14.92,25.87,-999,-999,-999
1993,1,16,5.13,25.18,-999,-999,-999
1993,1,17,11.13,24.42,-999,-999,-999
1993,1,18,10.09,23.71,-999,-999,-999
1993,1,19,13.5,24.11,-999,-999,-999
1993,1,20,5.26,23.67,-999,-999,-999
1993,1,21,4.7,23.44,-999,-999,-999
1993,1,22,9.54,22.86,-999,-999,-999
1993,1,23,1.98,22.63,-999,-999,-999
1993,1,24,24.98,22.82,-999,-999,-999
1993,1,25,16.55,22.95,-999,-999,-999
1993,1,26,8.46,23.55,-999,-999,-999
1993,1,27,9.73,23.57,-999,-999,-999
1993,1,28,13.98,23.25,-999,-999,-999
1993,1,29,15.27,23.55,-999,-999,-999
1993,1,30,23.94,23.38,-999,-999,-999
1993,1,31,11.71,23.8,-999,-999,-999
1993,2,1,4.92,23.8,-999,-999,-999
1993,2,2,2.29,23.69,-999,-999,-999
1993,2,3,15.99,23.41,-999,-999,-999
1993,2,4,6.17,23.66,-999,-999,-999
1993,2,5,14.78,23.7,-999,-999,-999
1993,2,6,14.89,23.44,-999,-999,-999
1993,2,7,47.85,23.24,-999,-999,-999
1993,2,8,30.9,22.82,-999,-999,-999
1993,2,9,2.59,24.3,-999,-999,-999
1993,2,10,10.26,24.17,-999,-999,-999
1993,2,11,11.09,25.44,-999,-999,-999
1993,2,12,18.72,25.01,-999,-999,-999
1993,2,13,8.79,24.09,-999,-999,-999
1993,2,14,2.5,23.74,-999,-999,-999
1993,2,15,6.82,24.76,-999,-999,-999
1993,2,16,2.84,24.41,-999,-999,-999
1993,2,17,11.38,24.55,-999,-999,-999
1993,2,18,6.61,24.73,-999,-999,-999
1993,2,19,2.57,25.3,-999,-999,-999
1993,2,20,5.54,24.41,-999,-999,-999
1993,2,21,1.36,23.8,-999,-999,-999
1993,2,22,5.33,23.02,-999,-999,-999
1993,2,23,15.57,22.92,-999,-999,-999
1993,2,24,3.13,23.76,-999,-999,-999
1993,2,25,0.68,25.04,-999,-999,-999
1993,2,26,0.54,24.37,-999,-999,-999
1993,2,27,1.18,24.19,-999,-999,-999
1993,2,28,1.48,25.21,-999,-999,-999
1993,3,1,6.01,25.57,-999,-999,-999
1993,3,2,4.76,25,-999,-999,-999
1993,3,3,9.28,25.27,-999,-999,-999
1993,3,4,6.47,25.44,-999,-999,-999
1993,3,5,2.86,24.56,-999,-999,-999
1993,3,6,6.29,24.76,-999,-999,-999
1993,3,7,3.94,23.51,-999,-999,-999
1993,3,8,3.91,24.58,-999,-999,-999
1993,3,9,11.68,24.58,-999,-999,-999
1993,3,10,5.65,23.89,-999,-999,-999
1993,3,11,8.44,24.09,-999,-999,-999
1993,3,12,5.69,24.84,-999,-999,-999
1993,3,13,16.44,24.74,-999,-999,-999
1993,3,14,7.4,24.45,-999,-999,-999
1993,3,15,0.46,25.04,-999,-999,-999
1993,3,16,9.33,25.17,-999,-999,-999
1993,3,17,2.22,25.04,-999,-999,-999
1993,3,18,5.96,24.93,-999,-999,-999
1993,3,19,23.15,25.33,-999,-999,-999
1993,3,20,1.87,24.51,-999,-999,-999
1993,3,21,7.49,24.79,-999,-999,-999
1993,3,22,10.55,24.15,-999,-999,-999
1993,3,23,0.32,24.96,-999,-999,-999
1993,3,24,2.52,25.22,-999,-999,-999
1993,3,25,25.37,25.02,-999,-999,-999
1993,3,26,13.59,24.6,-999,-999,-999
1993,3,27,2.84,25.06,-999,-999,-999
1993,3,28,16.36,23.87,-999,-999,-999
1993,3,29,7.1,23.91,-999,-999,-999
1993,3,30,4.11,25.04,-999,-999,-999
1993,3,31,8.69,24.87,-999,-999,-999
1993,4,1,5.7,24.33,-999,-999,-999
1993,4,2,5.32,23.94,-999,-999,-999
1993,4,3,3.65,23.65,-999,-999,-999
1993,4,4,1.11,24.48,-999,-999,-999
1993,4,5,16.42,24.05,-999,-999,-999
1993,4,6,8.12,23.66,-999,-999,-999
1993,4,7,20.56,23.69,-999,-999,-999
1993,4,8,7.23,23.33,-999,-999,-999
1993,4,9,6.58,24.05,-999,-999,-999
1993,4,10,13.18,23.97,-999,-999,-999
1993,4,11,4.59,24.34,-999,-999,-999
1993,4,12,12.14,24.45,-999,-999,-999
1993,4,13,3.25,24.3,-999,-999,-999
1993,4,14,11.76,24.68,-999,-999,-999
1993,4,15,2.62,25.13,-999,-999,-999
1993,4,16,2.35,25.34,-999,-999,-999
1993,4,17,6.63,24.22,-999,-999,-999
1993,4,18,3.42,25.15,-999,-999,-999
1993,4,19,9.42,24.29,-999,-999,-999
1993,4,20,7.97,25.1,-999,-999,-999
1993,4,21,18.24,24.71,-999,-999,-999
1993,4,22,11.7,25.5,-999,-999,-999
1993,4,23,15.28,24.6,-999,-999,-999
1993,4,24,3.27,24.85,-999,-999,-999
1993,4,25,0.35,25.23,-999,-999,-999
1993,4,26,3.33,25.2,-999,-999,-999
1993,4,27,6.49,25.12,-999,-999,-999
1993,4,28,2.38,25.41,-999,-999,-999
1993,4,29,1.07,24.45,-999,-999,-999
1993,4,30,12.95,24.49,-999,-999,-999
1993,5,1,12.95,24.6,-999,-999,-999
1993,5,2,11.07,24.48,-999,-999,-999
1993,5,3,5.56,24.62,-999,-999,-999
1993,5,4,5.49,24.59,-999,-999,-999
1993,5,5,16.46,24.59,-999,-999,-999
1993,5,6,9.23,24.48,-999,-999,-999
1993,5,7,4.13,25.05,-999,-999,-999
1993,5,8,2.37,25.08,-999,-999,-999
1993,5,9,10.13,25.51,-999,-999,-999
1993,5,10,7.3,24.76,-999,-999,-999
1993,5,11,1.8,25.18,-999,-999,-999
1993,5,12,0.11,25.35,-999,-999,-999
1993,5,13,0,25.25,-999,-999,-999
1993,5,14,0.06,25.36,-999,-999,-999
1993,5,15,1.03,24.44,-999,-999,-999
1993,5,16,0.14,24.81,-999,-999,-999
1993,5,17,0.21,24.01,-999,-999,-999
1993,5,18,0.05,24.48,-999,-999,-999
1993,5,19,1.61,24.6,-999,-999,-999
1993,5,20,0.66,24.25,-999,-999,-999
1993,5,21,2.53,24.79,-999,-999,-999
1993,5,22,3.34,25.11,-999,-999,-999
1993,5,23,6.93,25.32,-999,-999,-999
1993,5,24,0.93,25.27,-999,-999,-999
1993,5,25,0.29,25.35,-999,-999,-999
1993,5,26,1.06,25.54,-999,-999,-999
1993,5,27,0.17,25.3,-999,-999,-999
1993,5,28,1.58,24.87,-999,-999,-999
1993,5,29,0.27,24.91,-999,-999,-999
1993,5,30,0.65,25.53,-999,-999,-999
1993,5,31,0.28,25.76,-999,-999,-999
1993,6,1,5.54,25.73,-999,-999,-999
1993,6,2,7.43,25.17,-999,-999,-999
1993,6,3,9.24,24.32,-999,-999,-999
1993,6,4,13.96,24.6,-999,-999,-999
1993,6,5,1.72,24.65,-999,-999,-999
1993,6,6,0.23,24,-999,-999,-999
1993,6,7,5.01,23.97,-999,-999,-999
1993,6,8,6.19,23.75,-999,-999,-999
1993,6,9,0.9,24.38,-999,-999,-999
1993,6,10,1.25,24.53,-999,-999,-999
1993,6,11,0.81,25.12,-999,-999,-999
1993,6,12,2.29,24.52,-999,-999,-999
1993,6,13,7.4,24.45,-999,-999,-999
1993,6,14,2.35,25.19,-999,-999,-999
1993,6,15,6.01,25.42,-999,-999,-999
1993,6,16,6.43,25.15,-999,-999,-999
1993,6,17,7.71,25.59,-999,-999,-999
1993,6,18,5.07,25.07,-999,-999,-999
1993,6,19,4.63,24.59,-999,-999,-999
1993,6,20,3.19,23.83,-999,-999,-999
1993,6,21,0.42,23.9,-999,-999,-999
1993,6,22,0.08,24.83,-999,-999,-999
1993,6,23,0.15,24.97,-999,-999,-999
1993,6,24,0.01,25.14,-999,-999,-999
1993,6,25,0.02,24.46,-999,-999,-999
1993,6,26,2.73,24.01,-999,-999,-999
1993,6,27,0.1,24.89,-999,-999,-999
1993,6,28,0.03,24.75,-999,-999,-999
1993,6,29,0.17,24.69,-999,-999,-999
1993,6,30,0.47,24.44,-999,-999,-999
1993,7,1,0.09,24.35,-999,-999,-999
1993,7,2,0,24.19,-999,-999,-999
1993,7,3,0,24.73,-999,-999,-999
1993,7,4,0.7,25.5,-999,-999,-999
1993,7,5,0.48,24.82,-999,-999,-999
1993,7,6,0.26,24.4,-999,-999,-999
1993,7,7,0.09,23.85,-999,-999,-999
1993,7,8,2.97,23.24,-999,-999,-999
1993,7,9,0.05,23.87,-999,-999,-999
1993,7,10,0,23.7,-999,-999,-999
1993,7,11,0,24.32,-999,-999,-999
1993,7,12,0,23.58,-999,-999,-999
1993,7,13,0,23.53,-999,-999,-999
1993,7,14,0,24.57,-999,-999,-999
1993,7,15,1.02,25.25,-999,-999,-999
1993,7,16,13.59,24.9,-999,-999,-999
1993,7,17,0.34,24.28,-999,-999,-999
1993,7,18,0.16,23.77,-999,-999,-999
1993,7,19,0,23.58,-999,-999,-999
1993,7,20,0.03,24.12,-999,-999,-999
1993,7,21,11.66,24.4,-999,-999,-999
1993,7,22,0.83,24.49,-999,-999,-999
1993,7,23,0.66,24.49,-999,-999,-999
1993,7,24,1.15,23.9,-999,-999,-999
1993,7,25,1.79,24.52,-999,-999,-999
1993,7,26,1.39,24.77,-999,-999,-999
1993,7,27,0,24.9,-999,-999,-999
1993,7,28,1.52,24.59,-999,-999,-999
1993,7,29,0.22,24.91,-999,-999,-999
1993,7,30,0.18,24.82,-999,-999,-999
1993,7,31,1.38,25.02,-999,-999,-999
1993,8,1,15.9,24.65,-999,-999,-999
1993,8,2,2.19,24.21,-999,-999,-999
1993,8,3,1.02,24.75,-999,-999,-999
1993,8,4,10.64,25.05,-999,-999,-999
1993,8,5,2.84,24.99,-999,-999,-999
1993,8,6,0.47,24.98,-999,-999,-999
1993,8,7,0.58,24.15,-999,-999,-999
1993,8,8,0.01,22.69,-999,-999,-999
1993,8,9,9.76,22.98,-999,-999,-999
1993,8,10,2.13,23.42,-999,-999,-999
1993,8,11,0,22.84,-999,-999,-999
1993,8,12,0.84,24.13,-999,-999,-999
1993,8,13,2.96,24.99,-999,-999,-999
1993,8,14,6.15,24.18,-999,-999,-999
1993,8,15,0.24,25.32,-999,-999,-999
1993,8,16,0.5,24.94,-999,-999,-999
1993,8,17,4.78,25.18,-999,-999,-999
1993,8,18,5.46,25.06,-999,-999,-999
1993,8,19,25.32,24.52,-999,-999,-999
1993,8,20,6.69,23.98,-999,-999,-999
1993,8,21,0.72,23.92,-999,-999,-999
1993,8,22,0.03,24.27,-999,-999,-999
1993,8,23,0,24.56,-999,-999,-999
1993,8,24,0,25.13,-999,-999,-999
1993,8,25,0.63,25.23,-999,-999,-999
1993,8,26,1.04,24.78,-999,-999,-999
1993,8,27,4.42,24.83,-999,-999,-999
1993,8,28,1.26,24.93,-999,-999,-999
1993,8,29,0.99,24.33,-999,-999,-999
1993,8,30,0.24,24.4,-999,-999,-999
1993,8,31,8.46,24.65,-999,-999,-999
1993,9,1,0.73,25.01,-999,-999,-999
1993,9,2,0,24.88,-999,-999,-999
1993,9,3,6.53,24.7,-999,-999,-999
1993,9,4,3.73,24.63,-999,-999,-999
1993,9,5,1.26,24.81,-999,-999,-999
1993,9,6,0.1,25.22,-999,-999,-999
1993,9,7,10.14,25.31,-999,-999,-999
1993,9,8,0.85,25.48,-999,-999,-999
1993,9,9,0.24,25.66,-999,-999,-999
1993,9,10,0.01,25.33,-999,-999,-999
1993,9,11,0.29,25.31,-999,-999,-999
1993,9,12,0.09,25.93,-999,-999,-999
1993,9,13,8.42,25.35,-999,-999,-999
1993,9,14,7.49,24.87,-999,-999,-999
1993,9,15,1.9,24.48,-999,-999,-999
1993,9,16,0.4,25.08,-999,-999,-999
1993,9,17,0,26.06,-999,-999,-999
1993,9,18,0.89,25.94,-999,-999,-999
1993,9,19,0.26,25.9,-999,-999,-999
1993,9,20,3.13,25.89,-999,-999,-999
1993,9,21,2.64,25.8,-999,-999,-999
1993,9,22,12.23,25.62,-999,-999,-999
1993,9,23,0.7,25.9,-999,-999,-999
1993,9,24,0.07,25.85,-999,-999,-999
1993,9,25,0,25.83,-999,-999,-999
1993,9,26,0,25.67,-999,-999,-999
1993,9,27,0,25.97,-999,-999,-999
1993,9,28,2.78,25.32,-999,-999,-999
1993,9,29,3.06,26.12,-999,-999,-999
1993,9,30,5.15,25.64,-999,-999,-999
1993,10,1,0.64,26.12,-999,-999,-999
1993,10,2,1.41,25.89,-999,-999,-999
1993,10,3,0.18,26.05,-999,-999,-999
1993,10,4,0.91,26.29,-999,-999,-999
1993,10,5,0.01,26.84,-999,-999,-999
1993,10,6,0,26.73,-999,-999,-999
1993,10,7,0,26.21,-999,-999,-999
1993,10,8,0,26.8,-999,-999,-999
1993,10,9,16.36,26.29,-999,-999,-999
1993,10,10,4.23,26.65,-999,-999,-999
1993,10,11,3.16,26.49,-999,-999,-999
1993,10,12,0.15,25.65,-999,-999,-999
1993,10,13,6.87,26.15,-999,-999,-999
1993,10,14,6.66,25.62,-999,-999,-999
1993,10,15,15.18,25.62,-999,-999,-999
1993,10,16,14.62,26.28,-999,-999,-999
1993,10,17,2.21,26.37,-999,-999,-999
1993,10,18,1.25,26.65,-999,-999,-999
1993,10,19,20.22,26.23,-999,-999,-999
1993,10,20,3.25,26.7,-999,-999,-999
1993,10,21,4.43,26.61,-999,-999,-999
1993,10,22,3.2,26.76,-999,-999,-999
1993,10,23,0.64,26.76,-999,-999,-999
1993,10,24,10.5,26.58,-999,-999,-999
1993,10,25,0.98,26.43,-999,-999,-999
1993,10,26,0.01,26.12,-999,-999,-999
1993,10,27,0,26.34,-999,-999,-999
1993,10,28,2.42,26.53,-999,-999,-999
1993,10,29,1.83,26.68,-999,-999,-999
1993,10,30,0.42,27.42,-999,-999,-999
1993,10,31,0.32,27.38,-999,-999,-999
1993,11,1,0.05,26.96,-999,-999,-999
1993,11,2,0.01,26.73,-999,-999,-999
1993,11,3,0.34,26.9,-999,-999,-999
1993,11,4,5.99,26.12,-999,-999,-999
1993,11,5,2.01,25.67,-999,-999,-999
1993,11,6,0.01,27.1,-999,-999,-999
1993,11,7,0.11,27.51,-999,-999,-999
1993,11,8,0.74,27.26,-999,-999,-999
1993,11,9,2.3,26.87,-999,-999,-999
1993,11,10,10.64,27.32,-999,-999,-999
1993,11,11,11.8,27.62,-999,-999,-999
1993,11,12,10.86,25.3,-999,-999,-999
1993,11,13,3.29,25.5,-999,-999,-999
1993,11,14,8.57,26.01,-999,-999,-999
1993,11,15,14.98,24.59,-999,-999,-999
1993,11,16,11.27,25.65,-999,-999,-999
1993,11,17,8.02,24.78,-999,-999,-999
1993,11,18,7.79,24.88,-999,-999,-999
1993,11,19,4.32,25.34,-999,-999,-999
1993,11,20,1.29,25.3,-999,-999,-999
1993,11,21,4.64,25.21,-999,-999,-999
1993,11,22,13.42,26.02,-999,-999,-999
1993,11,23,13.97,26.11,-999,-999,-999
1993,11,24,15.19,26.64,-999,-999,-999
1993,11,25,12.72,26.12,-999,-999,-999
1993,11,26,5.48,25.11,-999,-999,-999
1993,11,27,8.71,25.73,-999,-999,-999
1993,11,28,5.59,26.73,-999,-999,-999
1993,11,29,15.88,25.58,-999,-999,-999
1993,11,30,9.84,25.74,-999,-999,-999
1993,12,1,9.49,25.44,-999,-999,-999
1993,12,2,9.38,24.34,-999,-999,-999
1993,12,3,12.42,24.65,-999,-999,-999
1993,12,4,8.82,26.23,-999,-999,-999
1993,12,5,6.87,26.84,-999,-999,-999
1993,12,6,14.71,24.98,-999,-999,-999
1993,12,7,1.85,25.55,-999,-999,-999
1993,12,8,2.18,24.84,-999,-999,-999
1993,12,9,8.22,25.33,-999,-999,-999
1993,12,10,12.9,25.78,-999,-999,-999
1993,12,11,27.35,24.85,-999,-999,-999
1993,12,12,5.42,26.3,-999,-999,-999
1993,12,13,3.51,24.7,-999,-999,-999
1993,12,14,6.89,24.54,-999,-999,-999
1993,12,15,1.83,25.4,-999,-999,-999
1993,12,16,5.28,24.94,-999,-999,-999
1993,12,17,1.86,25.73,-999,-999,-999
1993,12,18,3.88,25.63,-999,-999,-999
1993,12,19,7.81,24.99,-999,-999,-999
1993,12,20,11.15,24.91,-999,-999,-999
1993,12,21,3.45,24.55,-999,-999,-999
1993,12,22,5,24.65,-999,-999,-999
1993,12,23,9.79,23.64,-999,-999,-999
1993,12,24,6.25,24.18,-999,-999,-999
1993,12,25,6.58,23.47,-999,-999,-999
1993,12,26,2.47,24.5,-999,-999,-999
1993,12,27,2.64,25.44,-999,-999,-999
1993,12,28,2.63,25.4,-999,-999,-999
1993,12,29,11.94,25.15,-999,-999,-999
1993,12,30,27.6,25.05,-999,-999,-999
1993,12,31,9.33,25.61,-999,-999,-999
1994,1,1,10.84,23.6,-999,-999,-999
1994,1,2,12.94,25.07,-999,-999,-999
1994,1,3,4.05,24.34,-999,-999,-999
1994,1,4,4.82,25.28,-999,-999,-999
1994,1,5,4.42,25.48,-999,-999,-999
1994,1,6,10.25,25.65,-999,-999,-999
1994,1,7,23.06,23.66,-999,-999,-999
1994,1,8,10.36,23.99,-999,-999,-999
1994,1,9,4.7,24.32,-999,-999,-999
1994,1,10,12.59,24.1,-999,-999,-999
1994,1,11,12.17,24.8,-999,-999,-999
1994,1,12,6.43,25.23,-999,-999,-999
1994,1,13,12.28,24.4,-999,-999,-999
1994,1,14,11.08,24.94,-999,-999,-999
1994,1,15,6.6,24.21,-999,-999,-999
1994,1,16,10.36,23.4,-999,-999,-999
1994,1,17,12.77,24.54,-999,-999,-999
1994,1,18,7.73,23.9,-999,-999,-999
1994,1,19,11.01,23.76,-999,-999,-999
1994,1,20,17.5,23.19,-999,-999,-999
1994,1,21,12.17,23.44,-999,-999,-999
1994,1,22,6.41,23.67,-999,-999,-999
1994,1,23,11.05,24.24,-999,-999,-999
1994,1,24,8.36,24.21,-999,-999,-999
1994,1,25,17.76,23.58,-999,-999,-999
1994,1,26,24.21,23.92,-999,-999,-999
1994,1,27,25.41,23.68,-999,-999,-999
1994,1,28,15.05,24.42,-999,-999,-999
1994,1,29,2.12,23.8,-999,-999,-999
1994,1,30,8.98,23.64,-999,-999,-999
1994,1,31,23.18,23.3,-999,-999,-999
1994,2,1,7.02,23.8,-999,-999,-999
1994,2,2,7.46,24.06,-999,-999,-999
1994,2,3,14.78,24.14,-999,-999,-999
1994,2,4,7.01,24.12,-999,-999,-999
1994,2,5,2.66,24.4,-999,-999,-999
1994,2,6,3,25.21,-999,-999,-999
1994,2,7,10.75,24.12,-999,-999,-999
1994,2,8,12.78,24.4,-999,-999,-999
1994,2,9,10.02,25.2,-999,-999,-999
1994,2,10,15.05,24.77,-999,-999,-999
1994,2,11,2.97,25.32,-999,-999,-999
1994,2,12,4.3,24.21,-999,-999,-999
1994,2,13,1.48,24.08,-999,-999,-999
1994,2,14,28.72,24.04,-999,-999,-999
